Date,Country,City
2019-11-28 12:40:04,India,Indri
2016-02-26 02:52:20,United States,Massapequa Park
2025-08-27 05:33:13,Japan,Hakodate
2017-07-05 07:35:37,Brazil,Caxias
2018-05-10 16:13:43,Germany,Bad Saulgau
2018-09-22 03:39:56,India,Sāgwāra
2017-07-19 07:35:09,United States,Garfield
2024-05-23 21:58:09,India,Penukonda
2016-12-01 18:52:08,Italy,Verona
2023-08-05 06:28:18,Mexico,Chiconcuac
2023-12-16 07:11:53,United States,Carlisle
2019-06-03 20:51:29,United States,Warren
2023-06-27 20:53:06,Brazil,Porto Velho
2015-10-29 04:37:53,United Kingdom,Newport Pagnell
2024-07-28 19:25:18,United States,Annapolis
2023-04-22 10:28:37,Mexico,San José del Valle
2025-10-08 15:30:36,United States,Rowlett
2021-08-29 21:00:13,Germany,Bingen am Rhein
2016-09-09 10:32:12,India,Arrah
2017-11-03 10:36:00,United States,Eau Claire
2019-03-30 00:37:38,Germany,Glauchau
2022-06-04 15:24:43,United States,Rio Rancho
2020-10-07 23:58:17,Canada,Fort Erie
2015-12-05 09:08:19,Mexico,Tepotzotlán
2025-08-31 06:43:04,India,Bagasra
2023-09-28 02:33:47,United States,East Independence
2017-09-25 17:02:10,Germany,Holzminden
2023-05-24 15:18:45,United States,Merced
2018-07-25 12:29:43,Australia,Keilor East
2020-08-14 12:41:15,Brazil,Seara
2023-03-24 01:00:08,Mexico,Tecámac
2017-02-18 00:39:00,Australia,Mount Martha
2021-06-04 05:44:52,India,Bathinda
2025-09-29 00:47:50,Germany,Ludwigsburg
2022-08-06 11:53:19,France,Balma
2018-07-26 02:43:31,Germany,Mössingen
2015-11-09 05:42:24,United States,Warren Township
2019-06-26 15:53:59,United States,Laurelton
2016-10-10 11:59:56,Germany,Schiffweiler
2021-02-06 03:00:32,India,Nithari
2022-06-09 15:58:02,Brazil,Nepomuceno
2020-04-30 23:26:09,United States,Oakville
2018-11-21 11:28:15,United Kingdom,Ramsgate
2016-11-12 07:33:21,Japan,Fusō
2025-04-19 15:44:06,Spain,Javea
2025-01-21 10:14:50,India,Māranchēri
2018-05-08 08:44:52,United Kingdom,Faversham
2022-10-29 13:49:18,Japan,Ōtsuka
2023-06-17 06:34:18,Japan,Kikugawa
2021-06-19 18:03:35,Italy,Cattolica
2020-01-29 03:15:03,Canada,Hastings-Sunrise
2016-01-19 10:22:20,India,Viratnagar
2020-02-25 04:18:13,United States,Bellevue
2016-03-29 16:52:20,India,Sultānganj
2023-12-21 07:55:55,Japan,Koganei
2018-01-20 12:36:20,France,Montauban
2019-02-09 14:38:50,Italy,Casarano
2022-06-05 19:09:15,India,Chandigarh
2016-06-10 13:30:52,India,Sulur
2024-11-10 22:32:09,Germany,Neumarkt in der Oberpfalz
2016-07-26 05:20:21,India,Bhandāra
2025-06-15 02:56:15,United States,Florence-Graham
2017-01-13 08:25:59,Brazil,Três de Maio
2019-06-23 21:54:23,Japan,Kanoya
2016-01-10 11:10:19,United States,Casa de Oro-Mount Helix
2017-06-16 09:13:12,United States,San Luis
2024-11-21 06:18:46,Canada,Saint-Charles-Borromée
2021-01-04 18:54:18,Brazil,Livramento do Brumado
2018-12-11 03:48:22,India,Tālīkota
2017-02-27 22:46:25,United States,Phenix City
2017-04-22 04:15:18,Italy,Bassano del Grappa
2019-05-31 16:52:27,Brazil,Loanda
2023-08-21 13:43:41,India,Deoli
3365.1,2024-06-08 05:22:50,Bermuda,O'Fallon
2016-07-09 16:28:05,Germany,Riedstadt
2022-08-16 11:17:29,India,Dārwha
2022-03-10 19:40:33,India,Kāro
2019-12-26 13:52:24,United States,Northglenn
2019-05-04 10:37:51,United Kingdom,Norwich
2018-11-24 22:19:46,Japan,Abashiri
2018-08-01 01:09:19,Brazil,João Pinheiro
2021-01-04 20:37:11,Japan,Fukuyama
2025-07-14 06:39:30,United States,Rialto
2025-03-23 14:33:02,Brazil,Sapopemba
2016-04-19 17:35:41,United States,Randolph
2020-06-10 21:38:04,France,Besançon
2023-06-16 01:37:07,Spain,Oliva
2019-04-04 22:00:18,Italy,Magenta
2016-04-16 15:39:14,Mexico,Altotonga
2020-08-14 07:20:29,United States,Owasso
2021-07-23 07:34:00,France,Gap
2024-09-17 23:18:02,India,Lālgola
2021-03-15 05:08:33,Canada,Ladner
2019-10-08 19:28:07,Australia,Pakenham
2023-04-19 20:56:07,Germany,Bernau bei Berlin
2018-11-12 16:21:12,India,Ilaiyankudi
2018-10-09 06:34:38,Spain,Moaña
2024-04-14 10:42:17,Brazil,Otacílio Costa
2020-11-12 16:22:32,India,Moirāng
2023-07-08 21:25:56,India,Pawāyan
2022-01-27 22:31:36,Mexico,Santa María Ajoloapan
2017-03-02 10:14:35,France,Livry-Gargan
2023-06-09 22:26:07,Mexico,León de los Aldama
2021-12-28 07:04:27,Germany,Schorndorf
2022-09-24 05:54:26,India,Nongthymmai
2018-09-27 18:11:52,India,Bagbera
2023-02-07 03:42:08,Germany,Müllheim
2024-10-28 21:08:51,India,Puri
2024-11-24 22:46:56,India,Hojāi
2020-03-26 11:04:42,India,Undera
2024-03-23 12:08:54,Italy,Monreale
2023-11-07 07:29:23,India,Vasind
2016-10-21 20:52:37,Italy,Falconara Marittima
2016-09-20 10:34:05,Brazil,São Caetano do Sul
2017-05-02 08:57:03,United States,Atwater
2017-08-10 11:06:37,Brazil,Valparaíso de Goiás
2017-02-06 22:35:03,United Kingdom,Streatham
2025-03-27 19:31:57,Brazil,Papanduva
2017-08-07 01:55:22,Japan,Hamada
2017-04-18 18:12:15,Japan,Shibetsu
2021-08-06 14:45:57,United States,Brighton Beach
2020-02-27 23:58:06,United States,Corcoran
2024-07-22 23:10:42,Germany,Radevormwald
2024-06-22 16:29:34,United States,Daly City
2017-11-29 07:43:15,Italy,Ginosa
2025-10-01 11:23:02,United States,Hermitage
2023-04-18 09:05:05,United Kingdom,St Helens
2017-04-30 13:47:13,United Kingdom,Speke
2016-07-22 03:10:32,United States,Apex
2021-01-16 02:58:52,France,Mandelieu-la-Napoule
2018-03-23 15:29:43,Germany,Füssen
2023-01-28 07:56:01,United States,Tri-Cities
2018-11-09 01:12:21,United States,San Marcos
2022-12-27 16:05:36,Brazil,Hidrolândia
2017-05-23 17:48:27,Spain,Carrizal
2022-03-23 19:17:31,India,Murlīganj
1799.67,2020-12-27 22:12:49,Spain,Kennethhaven
2019-07-20 13:04:25,India,Chāmpa
2017-05-27 15:58:41,India,Kārkala
2017-08-20 17:29:22,India,Chhāta
2016-02-12 16:57:19,Australia,Glenwood
2016-09-25 19:03:48,Brazil,São João de Pirabas
2020-06-16 15:57:53,Spain,Palacio
2020-04-23 04:46:06,Brazil,Pancas
2022-03-13 20:52:37,United States,Antioch
2018-09-16 12:34:29,France,Saint-Sébastien-sur-Loire
2016-04-24 17:52:09,United States,Corona
2022-06-07 05:38:39,United States,Framingham
2017-09-26 07:27:06,Mexico,Ébano
2017-01-15 19:27:49,Canada,Newmarket
2022-05-24 21:16:24,India,Kailāras
2017-12-01 20:24:51,India,Sūryampālaiyam
2018-12-09 12:21:02,India,Bindki
2025-01-21 03:28:06,Italy,Trento
2022-10-14 14:30:50,France,Saumur
2020-02-23 23:13:41,Brazil,Nova Petrópolis
2016-03-03 16:20:45,Mexico,Ario de Rosales
2020-04-22 11:51:57,India,Vellūr
2019-01-26 16:40:30,Japan,Bandō
2017-01-23 09:15:33,United States,Cypress
2024-04-24 13:25:31,Brazil,Conceição do Jacuípe
2018-02-02 15:26:37,India,Khairābād
2016-04-20 17:14:29,United States,Woodstock
2020-06-24 06:22:09,Germany,Halstenbek
2021-08-03 13:14:51,Italy,Scafati
2023-06-08 23:24:22,Japan,Ichinoe
2021-10-21 01:57:44,Australia,Maryborough
2022-10-27 21:25:19,Canada,Bracebridge
2022-03-24 16:16:42,United States,East Lake
2022-06-13 17:30:25,United States,La Habra
2020-04-09 03:13:03,India,Shrīrāmpur
2017-10-07 05:20:51,Japan,Ino
2022-11-05 07:50:06,Canada,Terrebonne
2023-05-11 09:35:05,United Kingdom,Tottenham Hale
2018-03-01 15:19:50,India,Gobindpur
2025-06-22 23:42:13,India,Dausa
2022-04-05 07:31:02,United Kingdom,Speke
2019-05-28 22:43:56,Brazil,Quijingue
2016-04-13 23:00:58,India,Hānsi
2021-12-25 17:59:57,Mexico,Pánuco
2025-04-23 11:09:12,United States,Newport Beach
2022-02-15 01:39:35,India,Jarwal
2019-12-11 17:27:53,Japan,Katori-shi
2022-01-26 00:58:43,India,Atholi
2022-07-11 19:14:28,Spain,Porta
2020-02-23 16:44:29,United States,Fairview Park
2018-07-20 10:25:14,France,Le Creusot
2019-05-01 04:00:08,United States,Rio Linda
2025-09-15 12:17:48,United States,Greeneville
2021-08-27 00:47:25,United States,Wheeling
2015-12-23 17:44:35,United States,Lawrence
2020-05-31 23:43:06,India,Baharampur
2020-12-13 12:23:20,France,Écully
2021-06-23 00:47:58,United States,Livonia
2016-04-01 01:11:08,Germany,Hakenfelde
2022-07-11 19:05:35,Mexico,Paraiso
2019-07-09 18:44:25,India,Āmta
2023-05-23 16:36:55,United States,Provo
2017-05-25 14:46:10,Spain,Santa Coloma de Gramenet
2022-01-23 02:20:35,India,Narasaraopet
2022-07-21 09:57:17,Japan,Miyota
2018-11-04 00:26:19,Canada,Dorval
2019-05-29 13:32:07,France,Porte Saint-Martin
2023-08-19 22:20:41,India,Kyathampalle
2023-08-24 17:47:20,United States,Canton
2022-04-13 06:41:21,United States,Fresno
2019-12-02 20:01:40,India,Ilkal
2022-03-07 04:43:30,India,Marhaura
2016-02-22 03:35:19,India,Rāmpura
2017-09-24 07:52:42,India,Uttamapālaiyam
2025-07-27 21:12:49,India,Visakhapatnam
2017-04-11 10:57:02,France,Alès
2022-03-01 05:52:39,India,Turaiyūr
2019-03-27 17:57:57,United States,Framingham Center
2022-07-23 18:45:08,Japan,Minamiashigara
2016-11-18 10:37:29,United States,Terrytown
2022-05-01 14:56:51,Germany,Freital
2020-03-31 07:27:42,France,Soisy-sous-Montmorency
2017-04-16 18:04:24,Mexico,Isla
2024-03-18 22:14:41,Brazil,Goianira
2025-02-13 21:42:35,Mexico,Ajalpan
2018-02-06 18:06:33,United States,Aiken
2025-02-15 21:17:18,United States,Spring Valley
2021-01-12 23:22:38,United Kingdom,Lichfield
2023-03-20 00:15:01,Germany,Clausthal-Zellerfeld
3300.74,2048-07-02 05:54:19,United Kingdom,Scunthorpe
2023-04-15 03:15:06,India,Honnavar
2024-08-19 20:27:27,Spain,Mungia
2016-06-13 16:45:57,India,Gaurela
2016-06-22 20:49:15,Brazil,Novo Cruzeiro
2021-05-15 18:00:35,Mexico,Zinacantepec
2017-10-10 00:21:50,Spain,Santutxu
2018-06-09 18:14:41,France,Jouy-le-Moutier
2022-06-28 08:46:15,Japan,Hiragi
2017-03-06 16:30:26,Brazil,Andorinha
2025-09-05 05:31:45,Spain,"Sant Pere, Santa Caterina i La Ribera"
2023-05-14 13:04:25,India,Puttūr
2023-03-25 20:24:33,Spain,Sant Pere de Ribes
2020-06-06 00:06:01,France,Lanester
2022-07-21 09:14:36,Australia,Mildura
2017-08-13 14:25:44,Germany,Ostfildern
2018-06-03 17:27:53,United Kingdom,Guiseley
2018-01-26 23:19:25,Australia,Tarneit
2022-09-11 18:19:17,India,Ganderbal
2017-05-29 09:43:13,United States,Columbus
2022-08-05 02:41:52,United States,Charleston
2022-09-20 00:32:42,Germany,Mühlheim am Main
2019-04-15 04:58:40,India,Ajeetgarh
2022-02-25 03:07:23,United States,Tuscaloosa
2023-12-17 19:21:08,United States,Farmington Hills
2020-01-30 02:51:10,India,Dibai
2025-08-14 19:22:24,India,Kushinagar
2022-01-24 12:27:26,United States,Pacific Grove
2019-08-30 03:07:59,United Kingdom,Belfast
2019-03-24 00:29:46,Italy,Bergamo
2022-02-07 13:10:04,India,Srīsailain
2020-08-26 18:59:46,Japan,Toyohashi
2024-06-22 06:46:22,India,Ghāziābād
2020-06-23 19:26:25,United States,Lawrenceville
2021-12-24 09:55:19,United Kingdom,Saffron Walden
2024-12-20 04:16:57,Mexico,Naucalpan de Juárez
2017-04-30 20:56:37,United Kingdom,West Ham
2016-05-08 04:22:53,India,Mandsaur
2025-02-21 09:16:29,India,Māranchēri
2017-05-04 10:28:20,France,Saint-Germain-en-Laye
2021-06-14 01:13:21,United Kingdom,Wealdstone
2015-12-16 12:02:29,Japan,Kanō
2018-07-08 13:03:51,Mexico,San Martín Azcatepec
2024-11-03 09:51:30,United States,The Dalles
2022-06-18 04:16:31,Germany,Bad Kissingen
2022-07-19 12:02:22,Italy,San Donato
2024-06-24 04:13:17,Brazil,Jaboatão
2016-06-06 18:30:27,United States,Columbine
2020-04-28 10:36:58,United States,Bay Point
2019-09-21 18:41:26,India,Andada
2016-07-08 09:42:26,Brazil,Seabra
2016-06-30 00:11:13,Germany,Eberswalde
2018-08-19 09:52:09,United States,Barberton
2022-04-25 08:09:30,United States,Goodyear
2023-08-12 04:31:57,United Kingdom,Rossendale
2022-05-07 05:32:32,Italy,Ischia Porto
2020-10-21 07:18:41,Germany,Rudolstadt
2024-05-08 15:45:02,United Kingdom,Bournemouth
2023-07-19 01:27:07,India,Samrāla
2018-07-26 15:26:42,United States,Holiday
2019-10-03 19:27:45,Brazil,Coroatá
2015-12-04 13:56:19,India,Chharra
2016-05-07 00:30:33,United States,Laplace
2016-12-18 20:42:36,India,Jīnd
2020-01-24 11:23:09,India,Lalitpur
2016-05-11 21:17:34,Brazil,Januária
2020-07-02 22:16:08,United Kingdom,Dagenham
2021-12-07 07:13:54,Italy,Scandicci
2020-10-15 20:30:53,India,Fatehnagar
2019-01-25 16:18:42,France,Brunoy
2018-12-02 22:10:16,Germany,Hamminkeln
2017-09-07 16:40:31,India,Kaikalapettai
2015-12-01 06:08:14,India,Rāghogarh
2021-09-02 11:33:57,India,Gopālganj
2024-03-04 17:22:27,India,Manāwar
2022-12-11 09:24:09,United States,East Patchogue
2019-07-31 01:27:31,Brazil,Parelhas
2019-03-11 15:55:49,Japan,Iwade
2021-07-11 09:19:48,India,Mahiari
2025-07-30 08:49:39,India,Irinjālakuda
2021-12-15 19:28:14,United States,East Harlem
2023-06-04 22:03:00,Canada,Bracebridge
2020-04-08 10:43:22,United States,Cookeville
2025-02-13 00:28:43,United States,Atascadero
2025-06-23 03:20:52,Australia,Gold Coast
2017-10-23 23:54:57,Japan,Gosen
2024-03-17 15:15:39,Canada,Fergus
2023-02-09 02:53:38,Japan,Mikuni
2020-04-07 18:05:35,Brazil,Lagoa da Canoa
2018-03-23 03:10:00,United Kingdom,Sandhurst
2024-11-09 04:27:27,India,Hālol
2019-02-26 22:18:27,India,Ganj Dundwāra
2024-07-14 12:00:07,Germany,Munich
2022-05-02 11:55:02,Australia,Cranbourne
2022-01-03 20:34:09,Brazil,Nova Venécia
2020-03-24 15:22:45,India,Vrindāvan
2025-07-24 07:52:40,Canada,Newmarket
2019-11-04 22:37:34,Brazil,Aracaju
2018-07-26 07:27:42,Brazil,Morada Nova
2021-02-23 23:44:29,Japan,Daisen
2017-11-24 10:38:51,India,Maholi
2018-08-29 15:36:32,Japan,Munakata
2025-01-17 15:38:31,India,Krishnarājāsāgara
2016-01-01 06:24:39,Japan,Shimodate
2018-07-20 23:47:06,Japan,Ōno
2023-07-25 02:56:44,India,Changanācheri
2022-10-09 20:13:15,France,Gujan-Mestras
2020-07-25 10:28:06,Brazil,Antonina
2017-05-19 00:03:30,Brazil,Itariri
2018-04-07 07:34:52,United States,Gary
2024-05-18 02:33:27,United States,Smyrna
2024-07-13 23:14:40,Japan,Ikedachō
2019-11-06 08:19:01,United States,North Amityville
2019-10-08 15:07:40,Brazil,Espírito Santo do Pinhal
2023-10-14 15:11:22,India,Korochi
2018-10-07 08:54:13,United States,Wilmington
2016-05-21 12:18:28,Japan,Chikuma
2018-01-13 17:14:41,United States,Laconia
2017-06-22 18:07:39,United Kingdom,Harpenden
2020-03-17 07:50:51,United States,Troy
2016-07-11 19:19:00,Spain,Aranjuez
2016-04-17 18:23:12,Spain,Sant Gervasi - Galvany
2025-02-02 08:57:48,Brazil,Porto Real do Colégio
2019-08-12 09:54:44,United States,Griffith
2022-02-05 10:48:33,India,Ganaur
2022-04-27 16:46:26,Germany,Pirmasens
2017-06-21 22:26:32,India,Taliparamba
2021-01-25 21:09:49,Brazil,Camocim de São Félix
2023-11-18 17:17:44,United States,Sun Valley
2016-11-25 15:46:51,United States,North Myrtle Beach
2022-02-18 14:18:22,Brazil,Itu
2017-03-30 20:33:57,Spain,Ciudad Lineal
2019-06-24 10:10:39,Canada,Mount Pleasant East
2023-07-06 15:32:59,India,Tarāna
2018-03-25 20:27:02,India,Hingoli
2023-06-06 06:33:21,Brazil,Jaguarari
2016-08-11 12:25:32,Germany,Schorndorf
2021-07-05 18:50:02,Germany,Kronberg Tal
2018-03-26 01:38:02,France,Marly-le-Roi
2024-04-29 22:50:39,United States,North Augusta
2025-07-22 16:29:16,Brazil,Timbó
2025-03-02 15:08:38,Germany,Much
2017-07-17 10:41:26,Brazil,Joaçaba
2019-11-11 22:27:27,United States,Golden
2020-05-30 23:48:17,United States,Visitacion Valley
2022-03-14 18:02:50,India,Karjan
2020-10-10 15:50:14,United States,Brighton
2017-11-24 05:27:33,Brazil,Riacho Fundo
2022-04-11 04:25:20,India,Neral
2024-12-09 18:22:33,Brazil,Pouso Redondo
2025-08-21 22:45:37,Germany,Waiblingen
2017-03-04 18:31:18,Brazil,Itororó
2023-10-19 06:11:27,United States,Bellingham
2022-05-08 23:50:37,United States,Cleburne
2021-05-08 09:31:42,India,Burla
2024-01-24 06:48:05,India,Kalamassery
2022-09-28 03:35:45,United States,Helena
2016-03-05 12:33:31,Japan,Hasune
2023-10-24 14:47:33,Spain,les Roquetes
2015-11-06 20:32:31,United Kingdom,Chalfont Saint Peter
2017-07-11 11:06:52,United States,South Holland
2025-05-10 19:49:24,United States,Clark-Fulton
2018-04-22 02:24:44,Japan,Jōsō
2019-07-02 02:32:00,Brazil,Conceição do Araguaia
2021-08-12 12:33:28,Brazil,Mogi Guaçu
2016-08-02 03:33:03,Germany,Dillenburg
2017-04-13 08:01:44,Brazil,Parelhas
2018-01-04 05:20:43,United States,North La Crosse
2018-02-27 04:37:27,India,Nalambūr
2025-10-04 20:58:21,United States,Neenah
2021-03-04 05:15:56,India,Simdega
2015-12-07 00:13:39,Japan,Nara-shi
2018-12-15 19:28:46,India,Alangāyam
2017-11-04 15:09:17,United States,Franklin
2018-04-03 08:44:21,Germany,Tönisvorst
2018-04-12 19:57:11,India,Wanparti
2025-07-20 01:03:26,Germany,Nordenham
2019-10-31 18:50:57,Brazil,Paulo Afonso
2021-11-06 01:48:36,Spain,Guindalera
2022-11-10 23:00:48,India,Bakhtiarpur
2023-09-12 13:43:31,Brazil,Campo Largo
2018-04-12 09:08:40,Brazil,Boa Viagem
2019-01-22 18:24:35,Spain,la Nova Esquerra de l'Eixample
2024-09-30 12:12:08,Germany,Tönisvorst
2015-12-23 01:57:38,India,Mau
2021-07-19 06:55:35,Mexico,San Pablo Oztotepec
2016-04-14 23:09:27,United States,Jeffersonville
2025-05-05 21:23:16,Spain,Villa de Vallecas
2017-11-12 15:04:26,Mexico,Tonalá
2020-04-27 20:16:18,United States,Point Breeze
2023-09-13 16:35:30,Brazil,Piancó
2023-03-16 10:29:34,United States,Mount Juliet
2018-03-23 13:20:06,Germany,Herrenberg
2020-03-20 22:39:28,United States,Northfield
2025-02-27 00:07:21,United Kingdom,Hadley Wood
2022-12-13 05:22:59,Germany,Sprockhövel
2015-12-22 04:26:28,Germany,Oschersleben
2024-02-02 21:01:49,Spain,San Roque
2018-11-11 00:55:42,India,Sūleswaranpatti
2020-11-15 20:19:49,Mexico,San Mateo Atenco
2020-05-07 06:11:30,United States,Collinsville
2017-09-24 14:47:35,Germany,Overath
2022-03-20 23:47:25,India,Mulbāgal
2019-03-17 17:14:13,Spain,Zafra
2021-04-12 23:59:21,Germany,Übach-Palenberg
2016-06-07 18:57:10,India,Kanjari
2022-12-05 18:38:18,France,Coulommiers
2023-02-07 14:55:43,Mexico,La Providencia Siglo XXI
2020-12-23 21:01:33,India,Kanigiri
2024-04-06 10:52:31,United States,Massapequa Park
2024-02-11 09:01:35,India,Nepānagar
2016-05-23 18:45:31,India,Kizhuparamba
2023-06-13 18:59:50,India,Mudkhed
2023-12-19 22:25:54,United States,Roanoke
2016-12-26 06:13:19,United States,Logan Square
2017-08-24 20:34:48,United States,Hesperia
2018-11-09 21:59:48,United States,The Dalles
2022-04-29 07:47:01,India,Gil
2023-04-16 23:52:53,India,Ranchi
2022-06-30 19:38:56,United Kingdom,Broadstairs
2016-09-04 09:22:10,United Kingdom,Birmingham
2016-05-07 06:53:45,Japan,Jōyō
2021-12-17 15:09:57,Spain,Viveiro
2019-12-31 04:37:25,United States,Grants Pass
2022-11-30 18:08:18,Spain,Valdeacederas
2018-04-27 23:02:55,Australia,Glen Iris
2024-06-24 18:35:41,India,Rājkot
2016-01-20 10:44:23,United States,Bristol
2016-04-13 14:12:55,Germany,Merzig
2023-11-04 07:07:23,United States,Watertown
2018-03-20 06:10:14,Japan,Shōbudahama
2016-04-23 15:35:40,Japan,Maniwa
2017-06-26 18:39:35,Australia,Mitcham
2015-12-08 17:50:27,United States,Thomasville
2018-12-21 06:48:15,Japan,Kamo
2018-11-07 12:05:09,France,Laval
2024-03-27 23:03:22,Brazil,Maracanã
2019-09-28 00:37:37,Japan,Takanabe
2016-06-15 22:18:12,Brazil,Vila Formosa
2019-06-07 23:40:37,United Kingdom,Streatham
2018-01-27 02:05:19,Brazil,Goiana
2023-07-15 10:46:03,United Kingdom,Barnet
2022-10-11 01:11:27,Japan,Uekimachi-mōno
2024-07-03 10:20:47,Germany,Unterkrozingen
2017-08-26 18:09:11,Germany,Rheinberg
2020-04-13 01:05:30,India,Āron
2023-06-29 17:12:00,Japan,Tsurusaki
2022-10-14 20:45:36,United Kingdom,Londonderry County Borough
1602.79,2050-03-03 01:41:04,Japan,Shin’ichi
2018-07-10 14:24:44,France,Les Olives
2021-04-02 14:23:48,India,Luckeesarai
2022-07-09 06:58:30,Spain,San Blas-Canillejas
2023-05-25 15:14:28,Spain,la Marina de Port
2021-10-20 17:25:54,United States,Cicero
2020-02-07 03:58:11,Spain,Parets del Vallès
2023-06-05 02:56:10,United Kingdom,Romford
2020-07-30 09:07:48,United States,Plum
2019-01-10 02:01:45,Brazil,Imperatriz
2019-05-28 02:42:45,Italy,Vomero
2021-05-20 14:27:31,India,Torūr
2020-12-18 03:36:43,Italy,Mantova
2022-10-29 19:22:26,India,Kāpas Herd
2024-09-07 19:35:09,Italy,Monreale
2022-09-04 17:59:50,India,Kithor
2019-05-18 23:19:42,Japan,Setakamachi-takayanagi
2022-12-16 22:15:45,United States,Fall River
2019-08-21 09:44:47,Brazil,Campina Verde
2015-11-18 23:49:41,Germany,Aurich
2020-09-24 02:37:07,India,Kokōtamangalam South
2016-01-14 04:11:10,France,Châtellerault
2022-02-24 02:20:46,India,Bhikangaon
2022-04-23 05:09:12,India,Dhule
2025-02-01 04:44:08,United States,Country Club
2025-04-06 21:19:22,India,Sikka
2019-01-05 20:51:33,France,Bois-Colombes
2024-07-30 12:07:53,Brazil,Holambra
2023-12-29 01:22:32,Germany,Schwalmtal
2016-03-16 14:38:50,Germany,Wilhelmshaven
2021-09-02 16:30:26,Spain,Alcobendas
2025-02-24 07:08:00,United Kingdom,Hayes
2018-11-01 16:57:07,United States,Neenah
2021-01-09 23:43:10,United States,Pahrump
2024-12-18 06:06:23,Spain,La Carolina
2018-01-15 14:58:53,Brazil,Consolação
2024-12-03 10:04:55,India,Gudiyatham
2017-12-23 05:36:27,Japan,Tōkamachi
2024-11-02 08:44:51,United Kingdom,Barnet
2016-01-28 09:09:16,Brazil,Ipiranga
2017-04-17 10:40:42,India,Daman
2020-09-04 05:21:41,Brazil,Mata de São João
2016-11-30 13:33:20,India,Seoni Chhapāra
2024-04-17 21:40:23,Brazil,Tanabi
2020-10-04 08:04:22,United States,Weymouth
2025-03-25 18:31:35,France,Poitiers
2017-02-14 21:23:02,India,Parola
2016-03-10 01:32:21,Brazil,Teutônia
2018-02-07 11:54:31,France,Noisy-le-Sec
2019-07-09 21:54:54,India,Harpanahalli
2024-01-10 04:52:04,France,Brignoles
2020-09-14 21:00:08,Australia,Eastwood
2018-09-24 07:43:02,India,Raisen
2017-01-03 16:16:34,United States,Bothell West
2021-05-14 07:45:48,Italy,Desenzano del Garda
2016-10-27 04:31:45,France,Cognac
2016-04-09 00:34:10,Brazil,Nossa Senhora do Socorro
2017-05-18 02:12:35,Japan,Ōdachō-ōda
2024-10-05 17:04:32,India,Nautanwa
2018-01-27 11:07:47,United Kingdom,Broadstairs
